TIME,DBTM,DMEA,BPOS,HKLA,HKLX,WOBA,WOBX,TQA,TQX,RPMA,SPPA,CHKP,SPM1,SPM2,TVCA,MFOP,MDOA,MDIA,MTOA,MTIA,MCOA,MCIA,STKC,DRTM,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR13,SPR14,SPR15,SPR20,SPR21,SPR22,SPR23
2016-11-08T203845.000Z,431.8175,431.8175,12.33858,37.81409,37.81409,12.60024,12.60024,0.0,0.0,0,88.52757,0.0,62,79,-5.396015,0,1.140713,1.00771,0.0,43.198,0.0,15.48635,4129801,427.0,91.28291,206.747,0.0,0.0,91,559.1723,186.5611,0.0,0.0,2.396847,25.03289,142,10386
2016-11-08T203847.000Z,431.8283,431.8283,12.32771,38.01305,38.01305,12.39681,12.39681,0.0,0.0,0,88.65537,0.0,62,79,-5.411911,0,1.140713,1.00771,0.0,43.198,0.0,15.48635,4129803,427.0,91.28291,207.0773,0.0,0.0,93,569.3051,186.5611,0.0,0.0,2.396847,25.03289,142,10386
2016-11-08T203850.000Z,431.8283,431.8283,12.32771,36.71853,36.71853,13.65772,13.65772,0.0,0.0,0,88.85778,0.0,62,79,-5.399857,0,1.140713,1.00771,0.0,43.198,0.0,15.48635,4129805,427.0,91.28291,207.8775,0.0,0.0,90,566.9196,186.5611,0.0,0.0,2.396847,25.13921,142,10391
2016-11-08T203852.000Z,431.8391,431.8391,12.31696,36.71853,36.71853,13.65772,13.65772,0.0,0.0,0,88.60603,0.0,62,79,-5.399857,0,1.140713,1.00771,0.0,43.198,0.0,15.48635,4129805,427.0,91.28291,207.1786,0.0,0.0,90,566.9196,186.5611,0.0,0.0,2.396847,25.13921,142,10391
2016-11-08T203854.000Z,431.8391,431.8391,12.31696,37.30127,37.30127,13.10607,13.10607,0.0,0.0,0,88.60603,0.0,62,79,-5.383831,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129808,427.0,91.28291,207.1786,0.0,0.0,90,565.0111,186.5611,0.0,0.0,2.396847,25.13921,142,10391
2016-11-08T203856.000Z,431.8391,431.8391,12.31696,37.30127,37.30127,13.10607,13.10607,0.0,0.0,0,88.89194,0.0,62,79,-5.383831,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129808,427.0,91.28291,207.1786,0.0,0.0,90,565.0111,186.5611,0.0,0.0,2.396847,25.13921,142,10391
2016-11-08T203858.000Z,431.8477,431.8477,12.30838,37.30127,37.30127,13.10607,13.10607,0.0,0.0,0,88.89194,0.0,62,79,-5.185818,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129810,427.0,91.11658,207.1786,0.0,0.0,92,555.6155,186.5611,0.0,0.0,2.396847,25.13921,142,10395
2016-11-08T203900.000Z,431.8625,431.8625,12.29353,38.06632,38.06632,12.35709,12.35709,0.0,0.0,0,88.57694,0.0,62,79,-5.096809,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129815,427.0,90.95161,207.6988,0.0,0.0,90,571.7056,186.5611,0.0,0.0,2.396847,25.13921,142,10395
2016-11-08T203902.000Z,431.8625,431.8625,12.29353,37.89317,37.89317,12.51212,12.51212,0.0,0.0,0,88.75974,0.0,62,79,-4.832306,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129817,427.0,90.95161,207.6988,0.0,0.0,91,562.2825,186.5611,0.0,0.0,2.396847,25.13921,142,10402
2016-11-08T203904.000Z,431.8736,431.8736,12.28242,38.7883,38.7883,11.67824,11.67824,0.0,0.0,0,88.90997,0.0,62,79,-4.700054,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129820,427.0,91.00722,207.5234,0.0,0.0,91,551.074,186.5611,0.0,0.0,2.396847,25.13921,142,10402
2016-11-08T203906.000Z,431.8893,431.8893,12.26672,38.00816,38.00816,12.37967,12.37967,0.0,0.0,0,89.10273,0.0,62,79,-4.620869,0,1.140713,1.00771,0.0,43.40679,0.0,15.48635,4129824,427.0,91.00722,207.3315,0.0,0.0,89,541.8429,186.5611,0.0,0.0,2.396847,25.13921,142,10407
2016-11-08T203908.000Z,431.8893,431.8893,12.26672,37.45408,37.45408,12.93883,12.93883,0.0,0.0,0,88.90499,0.0,62,79,-4.524338,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129827,427.0,91.11273,207.5846,0.0,0.0,89,543.6383,186.5611,0.0,0.0,2.396847,25.13921,142,10412
2016-11-08T203911.000Z,431.8989,431.8989,12.25718,37.45408,37.45408,12.93883,12.93883,0.0,0.0,0,88.62965,0.0,62,79,-4.496071,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129829,427.0,91.11273,208.5712,0.0,0.0,88,554.2549,186.5611,0.0,0.0,2.396847,25.13921,142,10412
2016-11-08T203913.000Z,431.9101,431.9101,12.24595,38.10453,38.10453,12.31434,12.31434,0.0,0.0,0,88.90374,0.0,62,79,-4.431938,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129831,427.0,91.11273,209.0135,0.0,0.0,89,558.8138,186.5611,0.0,0.0,2.396847,25.24524,142,10416
2016-11-08T203915.000Z,431.9101,431.9101,12.24595,38.48627,38.48627,11.97638,11.97638,0.0,0.0,0,88.68784,0.0,62,79,-4.289871,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129834,427.0,90.88927,209.0135,0.0,0.0,88,563.7725,186.5611,0.0,0.0,2.396847,25.24524,142,10416
2016-11-08T203917.000Z,431.9208,431.9208,12.2352,37.93914,37.93914,12.38418,12.38418,0.0,0.0,0,88.81519,0.0,62,79,-4.198837,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129836,427.0,91.01183,209.5545,0.0,0.0,86,567.7394,186.5611,0.0,0.0,2.396847,25.24524,142,10416
2016-11-08T203919.000Z,431.9208,431.9208,12.2352,37.93914,37.93914,12.38418,12.38418,0.0,0.0,0,88.81519,0.0,62,79,-4.198837,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129836,427.0,91.01183,210.2941,0.0,0.0,86,567.7394,186.5611,0.0,0.0,2.257399,26.57926,142,10421
2016-11-08T203921.000Z,431.9321,431.9321,12.22397,37.93914,37.93914,12.38418,12.38418,0.0,0.0,0,88.81519,0.0,62,79,-4.173321,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129838,427.0,91.01183,210.2941,0.0,0.0,89,566.9784,186.5611,0.0,0.0,2.257399,26.57926,142,10421
2016-11-08T203923.000Z,431.9321,431.9321,12.22397,37.93914,37.93914,12.38418,12.38418,0.0,0.0,0,88.58717,0.0,62,79,-4.173321,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129838,427.0,91.01183,210.2941,0.0,0.0,89,566.9784,186.5611,0.0,0.0,2.257399,26.57926,142,10421
2016-11-08T203925.000Z,431.9321,431.9321,12.22397,37.93914,37.93914,12.52807,12.52807,0.0,0.0,0,88.58717,0.0,62,79,-4.190563,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129841,427.0,91.01183,209.6808,0.0,0.0,89,587.3532,186.5611,0.0,0.0,2.257399,26.57926,142,10421
2016-11-08T203927.000Z,431.9578,431.9578,12.19825,37.6244,37.6244,12.74612,12.74612,0.0,0.0,0,89.00015,0.0,62,79,-4.209183,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129846,427.0,91.20654,209.3112,0.0,0.0,91,566.9318,186.5611,0.0,0.0,2.257399,26.57926,142,10427
2016-11-08T203930.000Z,431.9578,431.9578,12.19825,37.6244,37.6244,12.74612,12.74612,0.0,0.0,0,89.00015,0.0,62,79,-4.209183,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129846,427.0,91.20654,209.3112,0.0,0.0,91,566.9318,186.5611,0.0,0.0,2.257399,26.57926,142,10427
2016-11-08T203932.000Z,431.967,431.967,12.18907,38.32821,38.32821,12.07723,12.07723,0.0,0.0,0,88.16281,0.0,62,79,-4.209183,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129849,427.0,91.31405,209.6841,0.0,0.0,92,571.5782,186.5611,0.0,0.0,2.257399,26.57926,142,10434
2016-11-08T203934.000Z,431.9771,431.9771,12.17893,37.09306,37.09306,13.32642,13.32642,0.0,0.0,0,88.31738,0.0,62,79,-4.237976,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129856,427.0,91.03697,209.6841,0.0,0.0,93,548.1052,186.5611,0.0,0.0,2.257399,26.57926,142,10441
2016-11-08T203936.000Z,431.9877,431.9877,12.1683,37.89853,37.89853,12.62768,12.62768,0.0,0.0,0,88.31738,0.0,62,79,-4.237976,0,1.140713,1.00771,0.0,42.85476,0.0,15.48635,4129856,427.0,91.17051,208.4772,0.0,0.0,92,561.7628,186.5611,0.0,0.0,2.257399,26.70747,142,10441
2016-11-08T203938.000Z,431.9877,431.9877,12.1683,39.03927,39.03927,11.53723,11.53723,0.0,0.0,0,88.60977,0.0,62,79,-4.295345,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129860,427.0,91.17051,208.3134,0.0,0.0,90,545.148,186.5611,0.0,0.0,2.257399,26.70747,142,10441
2016-11-08T203940.000Z,431.998,431.998,12.15804,39.19964,39.19964,11.22981,11.22981,0.0,0.0,0,88.95263,0.0,62,79,-4.311573,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129862,427.0,91.3044,207.2346,0.0,0.0,88,558.0857,186.5611,0.0,0.0,2.257399,27.4458,142,10445
2016-11-08T203942.000Z,432.0095,432.0095,12.14657,39.77182,39.77182,10.71939,10.71939,0.0,0.0,0,88.65346,0.0,62,79,-4.349689,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129865,427.0,91.3044,208.0701,0.0,0.0,88,568.4359,186.5611,0.0,0.0,2.257399,27.4458,142,10445
2016-11-08T203945.000Z,432.0095,432.0095,12.14657,37.92591,37.92591,12.20258,12.20258,0.0,0.0,0,88.85683,0.0,62,79,-4.298748,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129867,427.0,91.3044,208.0701,0.0,0.0,87,576.7159,186.5611,0.0,0.0,2.257399,27.4458,142,10450
2016-11-08T203947.000Z,432.0217,432.0217,12.13437,38.23296,38.23296,12.21845,12.21845,0.0,0.0,0,88.42909,0.0,62,79,-4.393276,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129869,427.0,91.3044,208.3351,0.0,0.0,86,547.9302,186.5611,0.0,0.0,2.257399,27.4458,142,10450
2016-11-08T203949.000Z,432.0327,432.0327,12.12338,38.55048,38.55048,11.90253,11.90253,0.0,0.0,0,88.42909,0.0,62,79,-4.42054,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129872,427.0,91.3044,208.1864,0.0,0.0,88,560.3114,186.5611,0.0,0.0,2.257399,27.4458,142,10455
2016-11-08T203952.000Z,432.044,432.044,12.11203,38.13525,38.13525,12.20785,12.20785,0.0,0.0,0,88.42909,0.0,62,79,-4.404171,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129874,427.0,91.3044,208.1864,0.0,0.0,89,559.7246,186.5611,0.0,0.0,2.257399,27.4458,142,10455
2016-11-08T203954.000Z,432.044,432.044,12.11203,38.13525,38.13525,12.20785,12.20785,0.0,0.0,0,88.54012,0.0,62,79,-4.355988,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129876,427.0,91.3044,208.1864,0.0,0.0,90,554.0093,186.5611,0.0,0.0,2.257399,27.55469,142,10459
2016-11-08T203956.000Z,432.0549,432.0549,12.10116,38.13525,38.13525,12.19289,12.19289,0.0,0.0,0,88.54012,0.0,62,79,-4.355988,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129876,427.0,91.13004,208.8562,0.0,0.0,88,555.9943,186.5611,0.0,0.0,2.257399,27.55469,142,10459
2016-11-08T203958.000Z,432.0549,432.0549,12.10116,37.23891,37.23891,13.01723,13.01723,0.0,0.0,0,88.01839,0.0,62,79,-4.33485,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129881,427.0,91.13004,209.104,0.0,0.0,87,543.1562,186.5611,0.0,0.0,2.257399,27.55469,142,10464
2016-11-08T204000.000Z,432.0691,432.0691,12.08691,38.54546,38.54546,12.05589,12.05589,0.0,0.0,0,88.42165,0.0,62,79,-4.371326,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129883,427.0,91.13004,209.3268,0.0,0.0,87,540.7545,186.5611,0.0,0.0,2.048009,29.29675,142,10464
2016-11-08T204002.000Z,432.0691,432.0691,12.08691,39.11673,39.11673,11.37435,11.37435,0.0,0.0,0,88.42165,0.0,62,79,-4.349564,0,1.140713,1.00771,0.0,42.95884,0.0,15.48635,4129886,427.0,91.13004,209.1562,0.0,0.0,88,532.2758,186.5611,0.0,0.0,2.048009,29.29675,142,10469
2016-11-08T204004.000Z,432.0792,432.0792,12.07689,39.40237,39.40237,11.04586,11.04586,0.0,0.0,0,88.63585,0.0,62,79,-4.349564,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129888,427.0,91.13004,209.4261,0.0,0.0,87,534.6732,186.5611,0.0,0.0,2.048009,29.29675,142,10469
2016-11-08T204006.000Z,432.0888,432.0888,12.06723,38.15118,38.15118,12.06652,12.06652,0.0,0.0,0,88.43625,0.0,62,79,-4.349564,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129890,427.0,90.86717,209.2129,0.0,0.0,89,543.1484,186.5611,0.0,0.0,2.048009,29.29675,142,10473
2016-11-08T204008.000Z,432.0888,432.0888,12.06723,38.7556,38.7556,11.74043,11.74043,0.0,0.0,0,88.15997,0.0,62,79,-4.349564,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129893,427.0,90.99416,208.9373,0.0,0.0,87,532.8795,186.5611,0.0,0.0,2.048009,29.29675,142,10473
2016-11-08T204010.000Z,432.1,432.1,12.056,37.9918,37.9918,12.29901,12.29901,0.0,0.0,0,88.49244,0.0,62,79,-4.349564,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129893,427.0,90.99416,208.7964,0.0,0.0,88,532.8795,186.5611,0.0,0.0,2.048009,29.29675,142,10478
2016-11-08T204013.000Z,432.1106,432.1106,12.04549,37.9918,37.9918,12.29901,12.29901,0.0,0.0,0,88.49244,0.0,62,79,-4.226665,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129895,427.0,90.99416,208.7964,0.0,0.0,88,532.8795,186.5611,0.0,0.0,2.048009,29.29675,142,10478
2016-11-08T204015.000Z,432.1256,432.1256,12.0304,37.28191,37.28191,13.12342,13.12342,0.0,0.0,0,88.53589,0.0,62,79,-4.077236,0,1.140713,1.00771,0.0,42.74683,0.0,15.48635,4129897,427.0,90.99416,209.058,0.0,0.0,87,524.3873,186.5611,0.0,0.0,2.048009,29.40789,142,10484
2016-11-08T204017.000Z,432.1256,432.1256,12.0304,35.80648,35.80648,14.44312,14.44312,0.0,0.0,0,88.20979,0.0,62,79,-3.995163,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129903,427.0,90.99416,208.8269,0.0,0.0,89,548.067,186.5611,0.0,0.0,2.048009,29.40789,142,10484
2016-11-08T204019.000Z,432.1329,432.1329,12.02315,37.17324,37.17324,13.43714,13.43714,0.0,0.0,0,88.63499,0.0,62,79,-4.021484,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129905,427.0,90.99416,209.6974,0.0,0.0,89,560.4208,186.5611,0.0,0.0,2.048009,28.90987,142,10488
2016-11-08T204021.000Z,432.1329,432.1329,12.02315,37.93862,37.93862,12.58158,12.58158,0.0,0.0,0,88.43582,0.0,62,79,-4.004642,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129908,427.0,90.89189,209.6974,0.0,0.0,91,562.4351,186.5611,0.0,0.0,2.048009,28.90987,142,10488
2016-11-08T204023.000Z,432.1511,432.1511,12.00492,38.48532,38.48532,12.00207,12.00207,0.0,0.0,0,88.68918,0.0,62,79,-4.004642,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129910,427.0,90.89189,209.3897,0.0,0.0,89,565.358,186.5611,0.0,0.0,2.048009,28.90987,142,10493
2016-11-08T204025.000Z,432.1613,432.1613,11.99477,38.02066,38.02066,12.31503,12.31503,0.0,0.0,0,88.68918,0.0,62,79,-4.047012,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129912,427.0,91.00504,208.5166,0.0,0.0,89,561.1389,186.5611,0.0,0.0,2.048009,28.90987,142,10493
2016-11-08T204027.000Z,432.1613,432.1613,11.99477,38.02066,38.02066,12.31503,12.31503,0.0,0.0,0,88.68918,0.0,62,79,-4.027409,0,1.140713,1.018791,0.0,42.34278,0.0,15.48635,4129915,427.0,91.00504,208.9782,0.0,0.0,87,553.8292,186.5611,0.0,0.0,2.048009,28.90987,142,10498
2016-11-08T204029.000Z,432.1713,432.1713,11.98475,38.02066,38.02066,12.31503,12.31503,0.0,0.0,0,88.4991,0.0,62,79,-4.027409,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129915,427.0,91.00504,208.9782,0.0,0.0,87,553.8292,186.5611,0.0,0.0,2.048009,28.90987,142,10498
2016-11-08T204031.000Z,432.184,432.184,11.97207,37.67559,37.67559,12.93792,12.93792,0.0,0.0,0,88.60317,0.0,62,79,-4.047607,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129919,427.0,91.10526,209.0909,0.0,0.0,88,555.3688,186.5611,0.0,0.0,2.048009,28.90987,142,10502
2016-11-08T204033.000Z,432.184,432.184,11.97207,37.5338,37.5338,12.85031,12.85031,0.0,0.0,0,88.77286,0.0,62,79,-4.047607,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129922,427.0,91.10526,208.8002,0.0,0.0,88,562.3278,186.5611,0.0,0.0,2.048009,28.44977,142,10502
2016-11-08T204036.000Z,432.1923,432.1923,11.96374,37.95491,37.95491,12.51364,12.51364,0.0,0.0,0,88.6224,0.0,62,79,-4.027779,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129924,427.0,90.95763,208.8002,0.0,0.0,88,539.0427,186.5611,0.0,0.0,2.048009,28.44977,142,10507
2016-11-08T204038.000Z,432.1923,432.1923,11.96374,37.75546,37.75546,12.62001,12.62001,0.0,0.0,0,88.6224,0.0,62,79,-4.067791,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129926,427.0,90.95763,208.8002,0.0,0.0,90,521.726,186.5611,0.0,0.0,2.048009,28.44977,142,10507
2016-11-08T204040.000Z,432.1923,432.1923,11.96374,37.90173,37.90173,12.62001,12.62001,0.0,0.0,0,88.86251,0.0,62,79,-4.037796,0,1.140713,1.018791,0.0,41.85995,0.0,15.48635,4129929,427.0,90.82925,208.933,0.0,0.0,88,519.676,186.5611,0.0,0.0,2.048009,28.44977,142,10512
2016-11-08T204042.000Z,432.1923,432.1923,11.96374,39.20487,39.20487,11.39598,11.39598,0.0,0.0,0,88.49075,0.0,62,79,-4.037796,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129931,427.0,90.96381,209.5803,0.0,0.0,89,521.9703,186.5611,0.0,0.0,2.048009,28.44977,142,10512
2016-11-08T204044.000Z,432.2068,432.2068,11.94925,39.85644,39.85644,10.64669,10.64669,0.0,0.0,0,88.49075,0.0,62,79,-4.200302,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129933,427.0,90.96381,209.689,0.0,0.0,88,508.0681,186.5611,0.0,0.0,2.048009,28.44977,142,10516
2016-11-08T204046.000Z,432.2144,432.2144,11.94164,39.85644,39.85644,10.64669,10.64669,0.0,0.0,0,88.49075,0.0,62,79,-4.234055,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129936,427.0,90.96381,209.3124,0.0,0.0,88,519.2415,186.5611,0.0,0.0,2.048009,28.44977,142,10516
2016-11-08T204048.000Z,432.2144,432.2144,11.94164,39.85644,39.85644,10.64669,10.64669,0.0,0.0,0,88.49075,0.0,62,79,-4.234055,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129936,427.0,90.96381,209.3124,0.0,0.0,88,519.2415,186.5611,0.0,0.0,2.048009,28.55097,142,10521
2016-11-08T204050.000Z,432.2303,432.2303,11.9257,38.84806,38.84806,11.68329,11.68329,0.0,0.0,0,88.49075,0.0,62,79,-4.264366,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129940,427.0,90.96381,209.1664,0.0,0.0,90,505.4294,186.5611,0.0,0.0,2.048009,28.55097,142,10521
2016-11-08T204052.000Z,432.2464,432.2464,11.90964,39.10403,39.10403,11.33975,11.33975,0.0,0.0,0,88.49075,0.0,62,79,-4.326084,0,1.140713,1.018791,0.0,42.09196,0.0,15.48635,4129943,427.0,90.96381,209.1664,0.0,0.0,88,510.5731,186.5611,0.0,0.0,2.155289,27.83849,142,10526
2016-11-08T204054.000Z,432.254,432.254,11.90203,38.65802,38.65802,11.68046,11.68046,0.0,0.0,0,88.3215,0.0,62,79,-4.336945,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129945,427.0,90.80251,209.1664,0.0,0.0,89,513.3765,186.5611,0.0,0.0,2.155289,27.83849,142,10526
2016-11-08T204056.000Z,432.254,432.254,11.90203,39.25501,39.25501,11.23991,11.23991,0.0,0.0,0,88.16142,0.0,62,79,-4.282375,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129947,427.0,90.80251,209.461,0.0,0.0,89,519.5538,186.5611,0.0,0.0,2.155289,27.83849,142,10530
2016-11-08T204059.000Z,432.254,432.254,11.90203,39.25501,39.25501,11.23991,11.23991,0.0,0.0,0,88.37551,0.0,62,79,-4.282375,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129947,427.0,90.80251,209.461,0.0,0.0,89,519.5538,186.5611,0.0,0.0,2.155289,27.83849,142,10530
2016-11-08T204101.000Z,432.254,432.254,11.90203,39.14351,39.14351,11.23991,11.23991,0.0,0.0,0,88.37551,0.0,62,79,-4.265091,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129950,427.0,90.92847,209.461,0.0,0.0,91,504.8234,186.5611,0.0,0.0,2.155289,27.83849,142,10535
2016-11-08T204103.000Z,432.254,432.254,11.90203,39.66176,39.66176,10.82135,10.82135,0.0,0.0,0,88.65903,0.0,62,79,-4.265091,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129950,427.0,90.92847,209.6955,0.0,0.0,90,504.8234,186.5611,0.0,0.0,2.155289,27.83849,142,10535
2016-11-08T204105.000Z,432.254,432.254,11.90203,39.66176,39.66176,10.82135,10.82135,0.0,0.0,0,88.65903,0.0,62,79,-4.276447,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129952,427.0,90.92847,209.6955,0.0,0.0,90,504.8234,186.5611,0.0,0.0,2.155289,27.83849,142,10535
2016-11-08T204107.000Z,432.2916,432.2916,11.86447,39.92089,39.92089,10.52337,10.52337,0.0,0.0,0,87.9893,0.0,62,79,-4.276447,0,1.140713,1.018791,0.0,42.36438,0.0,15.48635,4129957,427.0,90.92847,208.4696,0.0,0.0,91,486.4969,186.5611,0.0,0.0,2.155289,27.94038,142,10542
2016-11-08T204109.000Z,432.2961,432.2961,11.86001,39.62323,39.62323,10.86566,10.86566,0.0,0.0,0,88.23062,0.0,62,79,-4.319965,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129959,427.0,90.92847,207.7346,0.0,0.0,91,484.2106,186.5611,0.0,0.0,2.155289,27.94038,142,10542
2016-11-08T204111.000Z,432.3063,432.3063,11.84974,39.62323,39.62323,10.86566,10.86566,0.0,0.0,0,88.46894,0.0,62,79,-4.319965,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129961,427.0,90.92847,208.4472,0.0,0.0,91,484.2106,186.5611,0.0,0.0,2.155289,27.94038,142,10547
2016-11-08T204113.000Z,432.3164,432.3164,11.8396,38.19581,38.19581,12.1841,12.1841,0.0,0.0,0,88.5881,0.0,62,79,-4.336823,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129967,427.0,90.92847,208.1885,0.0,0.0,90,497.4359,186.5611,0.0,0.0,2.155289,26.85477,142,10552
2016-11-08T204115.000Z,432.3164,432.3164,11.8396,38.94191,38.94191,11.48025,11.48025,0.0,0.0,0,88.5881,0.0,62,79,-4.336823,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129969,427.0,91.11298,208.4482,0.0,0.0,90,514.6701,186.5611,0.0,0.0,2.155289,26.85477,142,10552
2016-11-08T204117.000Z,432.3273,432.3273,11.82873,38.49496,38.49496,11.90036,11.90036,0.0,0.0,0,88.38334,0.0,62,79,-4.35006,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129972,427.0,90.97294,208.002,0.0,0.0,90,514.0312,186.5611,0.0,0.0,2.155289,26.85477,142,10557
2016-11-08T204120.000Z,432.3404,432.3404,11.81569,38.27148,38.27148,12.12887,12.12887,0.0,0.0,0,88.48647,0.0,62,79,-4.41893,0,1.140713,1.018791,0.0,42.55507,0.0,15.48635,4129974,427.0,90.97294,208.5798,0.0,0.0,90,525.3234,186.5611,0.0,0.0,2.155289,26.85477,142,10557
2016-11-08T204122.000Z,432.3533,432.3533,11.80276,38.56974,38.56974,11.84234,11.84234,0.0,0.0,0,88.77333,0.0,62,79,-4.353367,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129976,427.0,90.97294,207.9148,0.0,0.0,90,534.3571,186.5611,0.0,0.0,2.155289,26.85477,142,10561
2016-11-08T204124.000Z,432.3533,432.3533,11.80276,37.98087,37.98087,12.41125,12.41125,0.0,0.0,0,88.77333,0.0,62,79,-4.320583,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129979,427.0,91.11593,208.2922,0.0,0.0,88,536.3382,186.5611,0.0,0.0,2.155289,26.85477,142,10561
2016-11-08T204126.000Z,432.371,432.371,11.78501,39.08044,39.08044,11.34968,11.34968,0.0,0.0,0,88.90024,0.0,62,79,-4.264194,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129981,427.0,91.11593,208.6579,0.0,0.0,89,556.2838,186.5611,0.0,0.0,2.155289,26.96548,142,10566
2016-11-08T204128.000Z,432.381,432.381,11.77499,38.40023,38.40023,11.98985,11.98985,0.0,0.0,0,88.90024,0.0,62,79,-4.275997,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129983,427.0,91.11593,208.8607,0.0,0.0,87,543.3878,186.5611,0.0,0.0,2.155289,26.96548,142,10566
2016-11-08T204130.000Z,432.3917,432.3917,11.76436,38.79812,38.79812,11.61621,11.61621,0.0,0.0,0,88.5202,0.0,62,79,-4.351902,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129986,427.0,91.11593,208.4073,0.0,0.0,86,547.4971,186.5611,0.0,0.0,2.265602,26.48303,142,10571
2016-11-08T204132.000Z,432.4032,432.4032,11.75289,38.79812,38.79812,11.61621,11.61621,0.0,0.0,0,88.5202,0.0,62,79,-4.319851,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129988,427.0,91.11593,208.8055,0.0,0.0,85,538.9814,186.5611,0.0,0.0,2.265602,26.48303,142,10571
2016-11-08T204134.000Z,432.4032,432.4032,11.75289,39.17854,39.17854,11.23461,11.23461,0.0,0.0,0,88.33694,0.0,62,79,-4.343826,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129990,427.0,91.11593,208.8055,0.0,0.0,85,520.3655,186.5611,0.0,0.0,2.265602,26.48303,142,10575
2016-11-08T204136.000Z,432.4032,432.4032,11.75289,38.20327,38.20327,12.18016,12.18016,0.0,0.0,0,88.63975,0.0,62,79,-4.343826,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129993,427.0,91.11593,208.8055,0.0,0.0,84,538.2596,186.5611,0.0,0.0,2.265602,26.48303,142,10575
